source,target, weatherStationId,commsIssuesFlag,createdAt,dataIssuesFlag,dlfLossFactor,generationWatt,latitude,longitude,mlfLossFactor,nearestBomStationId,nextProcessDueAt,nodeType,performanceSinceInceptionSortKey,pvSizeWatt,timezone
SITE|c623519f-2e99-40af-9115-b713dfb64091,SITE|c623519f-2e99-40af-9115-b713dfb64091,,FALSE,2023-06-29T01:14:44.801915Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009215,,SITE,,7000,Australia/Perth
SITE|4f34d61f-65c4-4d4b-9efd-b33d9106b61b,SITE|4f34d61f-65c4-4d4b-9efd-b33d9106b61b,,,2023-02-01T22:50:55.262515Z,,,0,-26.4390917,133.281323,,au.bom.site.085280,,SITE,,99900,Australia/Melbourne
SITE|cb25cb1f-9582-4d97-a5c6-0f7620fa5d31,SITE|cb25cb1f-9582-4d97-a5c6-0f7620fa5d31,,FALSE,2023-06-19T05:37:17.748155Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009172,,SITE,,15000,Australia/Perth
SITE|11e4f868-0a87-48b2-8a2f-50e921db1354,SITE|11e4f868-0a87-48b2-8a2f-50e921db1354,,FALSE,2023-06-14T23:38:54.034926Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.086388,2023-07-17T16:43:07.627572+00:00,SITE,70,6300,Australia/Melbourne
SITE|58e6af99-2105-4028-a78d-1e0b3ec003d1,SITE|58e6af99-2105-4028-a78d-1e0b3ec003d1,,,2022-11-16T05:53:48.506695Z,,,0,-26.4390917,133.281323,,au.bom.site.066212,2023-05-03T08:41:46.583110+00:00,SITE,91,99970,Australia/Sydney
SITE|8f7a728a-cf58-4c18-b6ed-7c9315b6dc9f,SITE|8f7a728a-cf58-4c18-b6ed-7c9315b6dc9f,,FALSE,2023-06-29T04:20:47.769052Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.061078,,SITE,,10000,Australia/Sydney
SITE|25e5e024-c105-4a91-bba4-4a126ec54f1b,SITE|25e5e024-c105-4a91-bba4-4a126ec54f1b,,FALSE,2023-06-13T06:47:59.225872Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.023000,2023-07-17T08:56:12.929411+00:00,SITE,,22960,Australia/Adelaide
SITE|d64153e6-11af-4518-9c6b-64607c7c924d,SITE|d64153e6-11af-4518-9c6b-64607c7c924d,,,2023-02-20T03:14:55.292627Z,,,,-26.4390917,133.281323,,au.bom.site.060168,,SITE,,0,Australia/Sydney
SITE|a2b48ca3-0ee7-4a87-a564-db843710e774,SITE|a2b48ca3-0ee7-4a87-a564-db843710e774,,FALSE,2023-06-15T04:33:34.286513Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009215,2023-07-19T17:16:24.698971+00:00,SITE,,40000,Australia/Perth
SITE|b860f6e7-50d4-49dd-b993-2495b9b36bc1,SITE|b860f6e7-50d4-49dd-b993-2495b9b36bc1,,FALSE,2023-06-23T00:25:35.208593Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009172,,SITE,,8260,Australia/Perth
SITE|7ca2d084-d2ad-4a68-9672-2f6d8b2b522e,SITE|7ca2d084-d2ad-4a68-9672-2f6d8b2b522e,,FALSE,2023-06-27T05:28:35.681084Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,,SITE,,30000,Australia/Perth
SITE|78767c5c-a76c-4517-943d-3f7d4919a59b,SITE|78767c5c-a76c-4517-943d-3f7d4919a59b,,FALSE,2023-06-13T05:56:49.130712Z,FALSE,,,-26.4390917,133.281323,,au.bom.site.040126,,SITE,,0,Australia/Brisbane
SITE|b351241d-4021-43dc-85a0-43876afb0e8f,SITE|b351241d-4021-43dc-85a0-43876afb0e8f,,,2022-02-09T00:15:11.301242Z,,,0,-26.4390917,133.281323,,au.bom.site.061055,2023-07-28T07:40:32.402660+00:00,SITE,74,87640,Australia/Sydney
SITE|ede145b2-f36c-4c0f-8805-1917ef009128,SITE|ede145b2-f36c-4c0f-8805-1917ef009128,,,2022-06-17T03:46:09.003421Z,,1,0,-26.4390917,133.281323,1,au.bom.site.066194,2023-06-22T06:47:10.413038+00:00,SITE,78,22000,Australia/Sydney
SITE|f2867219-9d41-4665-a442-24045d13dcdd,SITE|f2867219-9d41-4665-a442-24045d13dcdd,,,2021-07-09T08:12:57.114589Z,,,18120,,,,,2023-07-28T07:41:30.262472+00:00,SITE,112,19980,Australia/Sydney
SITE|4684ca5a-5fd9-468c-8ab3-ede9729ee7fc,SITE|4684ca5a-5fd9-468c-8ab3-ede9729ee7fc,,FALSE,2023-06-13T05:39:21.374802Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.040211,2023-07-16T07:42:49.933802+00:00,SITE,95,15000,Australia/Brisbane
SITE|21af9117-3af0-4b1b-a610-a74a1c6b7ee5,SITE|21af9117-3af0-4b1b-a610-a74a1c6b7ee5,,FALSE,2023-06-15T02:26:19.911242Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.070351,2023-07-18T15:44:13.930850+00:00,SITE,95,10000,Australia/Sydney
SITE|4d238327-a1c4-450d-a869-93c8619336f2,SITE|4d238327-a1c4-450d-a869-93c8619336f2,,,2023-01-19T05:50:33.639078Z,,,0,-26.4390917,133.281323,,au.bom.site.067119,2023-05-04T05:28:24.222645+00:00,SITE,,99970,Australia/Sydney
SITE|e43c9df5-907b-4570-ba7d-8641ebac8f4e,SITE|e43c9df5-907b-4570-ba7d-8641ebac8f4e,,FALSE,2023-06-15T02:09:58.512580Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.040842,2023-07-19T14:42:00.813339+00:00,SITE,,15000,Australia/Brisbane
SITE|b7af532a-b445-4412-8677-e62f8f96ae95,SITE|b7af532a-b445-4412-8677-e62f8f96ae95,,,2023-01-18T04:40:02.174733Z,,,0,-26.4390917,133.281323,,au.bom.site.023000,2023-06-26T09:43:26.914584+00:00,SITE,98,25750,Australia/Adelaide
SITE|7a2c86c2-09f1-4751-bc53-cb257c20551e,SITE|7a2c86c2-09f1-4751-bc53-cb257c20551e,,FALSE,2023-06-19T06:28:10.875751Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009172,2023-07-28T09:34:24.370425+00:00,SITE,,5000,Australia/Perth
SITE|1b2c11b8-b1d7-48ae-ae27-7ae17795e34b,SITE|1b2c11b8-b1d7-48ae-ae27-7ae17795e34b,,,2023-02-01T06:16:51.114196Z,,,0,-26.4390917,133.281323,,au.bom.site.063308,2023-07-10T15:43:53.852882+00:00,SITE,93,275540,Australia/Sydney
SITE|741ff02a-0563-4720-bc5a-f4ec60ddae76,SITE|741ff02a-0563-4720-bc5a-f4ec60ddae76,,FALSE,2023-06-15T02:21:59.587376Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009603,2023-07-18T15:43:28.205459+00:00,SITE,103,15000,Australia/Perth
SITE|c5e8b8e8-e8b8-4916-91a1-8195901a404b,SITE|c5e8b8e8-e8b8-4916-91a1-8195901a404b,,,2022-12-23T06:03:10.337467Z,,,0,-26.4390917,133.281323,,au.bom.site.061055,2023-05-02T16:40:56.376492+00:00,SITE,81,244880,Australia/Sydney
SITE|3b104103-0761-498d-9607-f171181bdbe0,SITE|3b104103-0761-498d-9607-f171181bdbe0,,,2023-02-01T05:17:55.276032Z,,,0,-26.4390917,133.281323,,au.bom.site.080091,2023-07-10T14:40:58.709383+00:00,SITE,23,99900,Australia/Melbourne
SITE|3c6b6921-8d26-484c-ba43-5b5c8c1d9299,SITE|3c6b6921-8d26-484c-ba43-5b5c8c1d9299,,,2022-06-16T07:00:16.605444Z,,1,0,,,1,,2023-07-28T07:41:15.051741+00:00,SITE,94,2399400,Australia/Sydney
SITE|99ef9156-0226-4096-aa68-679e9c1acd37,SITE|99ef9156-0226-4096-aa68-679e9c1acd37,,,2023-02-01T22:19:53.759899Z,,,0,-26.4390917,133.281323,,au.bom.site.086068,,SITE,,99820,Australia/Melbourne
SITE|9c2ca039-9da1-4621-ab5b-fb5c34434832,SITE|9c2ca039-9da1-4621-ab5b-fb5c34434832,,FALSE,2023-06-29T01:53:04.466606Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.040842,,SITE,,25000,Australia/Brisbane
SITE|47a412c4-f3f3-4709-b2a7-b72026975a1f,SITE|47a412c4-f3f3-4709-b2a7-b72026975a1f,,,2022-12-12T04:02:06.617790Z,,,,-26.4390917,133.281323,,au.bom.site.066214,,SITE,,0,Australia/Sydney
SITE|524fef5c-70cc-48b9-81de-87190714af1b,SITE|524fef5c-70cc-48b9-81de-87190714af1b,,FALSE,2023-06-15T02:30:08.917513Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009021,2023-07-18T15:45:18.944585+00:00,SITE,60,100000,Australia/Perth
SITE|072ee58d-3434-4292-8c4d-7b6e6f4455d1,SITE|072ee58d-3434-4292-8c4d-7b6e6f4455d1,,,2023-01-19T05:50:07.269022Z,,,0,-26.4390917,133.281323,,au.bom.site.068228,2023-05-03T07:47:41.397663+00:00,SITE,92,99970,Australia/Sydney
SITE|7f530288-2782-40dc-9ad4-33415d7af959,SITE|7f530288-2782-40dc-9ad4-33415d7af959,,,2022-12-12T03:40:50.837115Z,,,,-26.4390917,133.281323,,au.bom.site.066214,,SITE,,0,Australia/Sydney
SITE|6591670f-d731-4212-bf19-2675612ec69e,SITE|6591670f-d731-4212-bf19-2675612ec69e,,,2022-12-23T06:01:52.112126Z,,,0,-26.4390917,133.281323,,au.bom.site.062101,2023-05-02T15:46:22.666345+00:00,SITE,70,290280,Australia/Sydney
SITE|77a8a40b-c6e8-474f-ae3d-b50b34d18621,SITE|77a8a40b-c6e8-474f-ae3d-b50b34d18621,,,2022-11-16T04:55:36.173490Z,,,0,-26.4390917,133.281323,,au.bom.site.070339,2023-05-02T16:41:13.917055+00:00,SITE,79,99760,Australia/Sydney
SITE|7dbae02c-3755-45e0-b963-67e4a352e248,SITE|7dbae02c-3755-45e0-b963-67e4a352e248,,FALSE,2023-06-13T03:01:07.431256Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.086282,2023-07-16T03:43:44.671745+00:00,SITE,64,39840,Australia/Melbourne
SITE|6fe0b60e-b90c-4a08-ab3d-0c67c5cade9f,SITE|6fe0b60e-b90c-4a08-ab3d-0c67c5cade9f,,,2023-01-24T01:48:46.390671Z,,,0,-26.4390917,133.281323,,au.bom.site.018120,2023-05-03T09:41:39.909902+00:00,SITE,86,99970,Australia/Adelaide
SITE|54d44e85-59b5-40ee-8581-919698259463,SITE|54d44e85-59b5-40ee-8581-919698259463,,,2021-07-09T01:52:32.191690Z,,,60961,-26.4390917,133.281323,,au.bom.site.061055,2023-01-12T02:41:12.974195+00:00,SITE,84,77220,Australia/Sydney
SITE|5b0d7da5-0b4c-4a88-9e51-610db8cd822b,SITE|5b0d7da5-0b4c-4a88-9e51-610db8cd822b,,,2023-03-09T00:56:33.320813Z,,,0,-26.4390917,133.281323,,au.bom.site.140009,2023-07-20T06:43:49.975097+00:00,SITE,85,2520960,Australia/Brisbane
SITE|8c53e54e-f24d-4a94-9176-11e8870445e2,SITE|8c53e54e-f24d-4a94-9176-11e8870445e2,,FALSE,2023-06-20T00:07:55.506277Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,2023-07-28T10:47:25.633292+00:00,SITE,,30000,Australia/Perth
SITE|16954149-43e2-4fd9-8971-86e22cad29ba,SITE|16954149-43e2-4fd9-8971-86e22cad29ba,,,2023-02-01T22:14:47.858709Z,,,0,-26.4390917,133.281323,,au.bom.site.085280,2023-07-05T15:42:46.982071+00:00,SITE,96,99820,Australia/Melbourne
SITE|519a982e-3ac1-440e-ac9f-0e6c5d87c243,SITE|519a982e-3ac1-440e-ac9f-0e6c5d87c243,,,2022-12-23T06:06:38.819506Z,,,0,-26.4390917,133.281323,,au.bom.site.068192,2023-05-03T08:41:06.193600+00:00,SITE,51,199920,Australia/Sydney
SITE|1f7e7c4f-b48d-47d9-ade1-1d375fc77c74,SITE|1f7e7c4f-b48d-47d9-ade1-1d375fc77c74,,FALSE,2023-06-27T05:48:58.776819Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.018192,,SITE,,5000,Australia/Adelaide
SITE|08b12d74-607d-41f5-89c8-d4c0b2e09993,SITE|08b12d74-607d-41f5-89c8-d4c0b2e09993,,,2023-02-01T06:33:14.248872Z,,,0,-26.4390917,133.281323,,au.bom.site.023122,2023-07-10T15:45:06.810454+00:00,SITE,28,330000,Australia/Adelaide
SITE|418bd906-35ab-4897-9d93-c4e3275c0895,SITE|418bd906-35ab-4897-9d93-c4e3275c0895,,,2022-11-16T04:56:33.814703Z,,,0,-26.4390917,133.281323,,au.bom.site.023013,2023-05-02T17:40:27.150824+00:00,SITE,92,191520,Australia/Adelaide
SITE|553a7c15-96b3-4af1-8e8c-9bc0aa7e1ccf,SITE|553a7c15-96b3-4af1-8e8c-9bc0aa7e1ccf,,,2023-02-23T06:08:57.854591Z,,,,-26.4390917,133.281323,,au.bom.site.065068,,SITE,,0,Australia/Sydney
SITE|3814240f-6c59-4dee-9dce-acaf5e9dd7e4,SITE|3814240f-6c59-4dee-9dce-acaf5e9dd7e4,,,2022-12-23T06:03:56.509144Z,,,0,-26.4390917,133.281323,,au.bom.site.067105,2023-05-03T12:57:51.571532+00:00,SITE,,99970,Australia/Sydney
SITE|8bff5519-cd7e-4aac-9fd6-9780fe25e5d6,SITE|8bff5519-cd7e-4aac-9fd6-9780fe25e5d6,,,2021-07-02T10:15:18.702859Z,,1,19800,,,1,,2023-07-28T07:40:50.546048+00:00,SITE,100,27000,Australia/Sydney
SITE|96a30f2e-0844-451c-980b-5a8310af80ea,SITE|96a30f2e-0844-451c-980b-5a8310af80ea,,FALSE,2023-06-27T03:44:06.822958Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.061287,,SITE,,15000,Australia/Sydney
SITE|f37fb134-04d5-4f10-a6ff-2fdd2d266714,SITE|f37fb134-04d5-4f10-a6ff-2fdd2d266714,,FALSE,2023-06-29T01:50:24.037307Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009021,,SITE,,8200,Australia/Perth
SITE|1c19dfa6-2177-41fd-8ca8-12b6527b6e72,SITE|1c19dfa6-2177-41fd-8ca8-12b6527b6e72,,FALSE,2023-06-23T05:08:47.184498Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.086338,2023-07-12T04:40:45.726457+00:00,SITE,86,99820,Australia/Melbourne
SITE|85b11a62-fab9-43d0-9572-be4e90da2f9e,SITE|85b11a62-fab9-43d0-9572-be4e90da2f9e,,,2022-11-16T04:14:57.642221Z,,,0,-26.4390917,133.281323,,au.bom.site.063291,2023-06-26T18:43:12.919691+00:00,SITE,86,99900,Australia/Sydney
SITE|f7a4652e-6a50-48ed-8746-cc4b78c37f35,SITE|f7a4652e-6a50-48ed-8746-cc4b78c37f35,,,2022-11-16T05:47:21.464003Z,,,0,-26.4390917,133.281323,,au.bom.site.060168,2023-05-03T08:40:57.781114+00:00,SITE,92,357800,Australia/Sydney
SITE|7bd5b172-7766-4b86-abd0-bf3446dbc59d,SITE|7bd5b172-7766-4b86-abd0-bf3446dbc59d,,,2022-11-17T23:18:30.309073Z,,,0,-26.4390917,133.281323,,au.bom.site.077094,2023-05-03T10:41:04.988170+00:00,SITE,92,99760,Australia/Melbourne
SITE|d19c6cb4-de2d-430f-adfc-b89aa3fe2cf6,SITE|d19c6cb4-de2d-430f-adfc-b89aa3fe2cf6,,FALSE,2023-06-15T00:34:30.827546Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.087185,2023-07-17T17:43:07.237231+00:00,SITE,79,10000,Australia/Melbourne
SITE|e6df4891-c12c-420c-832e-48a7469da7a2,SITE|e6df4891-c12c-420c-832e-48a7469da7a2,,TRUE,2023-01-18T04:23:27.639413Z,,,0,-26.4390917,133.281323,,au.bom.site.140010,2023-05-03T06:42:46.547944+00:00,SITE,45,302680,Australia/Brisbane
SITE|db286e0c-6a40-4df3-a501-fc5f071426bd,SITE|db286e0c-6a40-4df3-a501-fc5f071426bd,,FALSE,2023-06-08T04:50:16.219483Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.061055,2023-07-15T18:43:32.999665+00:00,SITE,44,81000,Australia/Sydney
SITE|5ef62a8a-f9fa-4f98-9a57-c0e4481c5685,SITE|5ef62a8a-f9fa-4f98-9a57-c0e4481c5685,,,2022-11-16T05:00:58.441455Z,,,0,-26.4390917,133.281323,,au.bom.site.070217,2023-05-02T16:40:29.805012+00:00,SITE,87,99970,Australia/Sydney
SITE|732afd14-cd99-4351-9bfc-1833f82736c2,SITE|732afd14-cd99-4351-9bfc-1833f82736c2,,,2022-11-16T05:55:19.460844Z,,,0,-26.4390917,133.281323,,au.bom.site.061078,2023-05-03T09:41:19.010256+00:00,SITE,81,99970,Australia/Sydney
SITE|9a75d7a4-2a93-4967-8e2f-f0551cdac5fe,SITE|9a75d7a4-2a93-4967-8e2f-f0551cdac5fe,,FALSE,2023-06-20T00:17:16.101729Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,2023-07-28T10:54:27.000666+00:00,SITE,,10000,Australia/Perth
SITE|67e4bdcd-7bc9-4121-b888-96654780085b,SITE|67e4bdcd-7bc9-4121-b888-96654780085b,,,2021-11-08T04:20:42.516292Z,,1,0,-26.4390917,133.281323,1,au.bom.site.061055,,SITE,,100800,Australia/Sydney
SITE|cf75f536-4c3a-40e3-9cde-24cf2a7dff88,SITE|cf75f536-4c3a-40e3-9cde-24cf2a7dff88,,FALSE,2023-06-13T06:54:08.915650Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.040958,2023-07-16T09:42:44.135828+00:00,SITE,96,17500,Australia/Brisbane
SITE|64e507aa-22ff-451e-a2cf-d6fe1375a90b,SITE|64e507aa-22ff-451e-a2cf-d6fe1375a90b,,FALSE,2023-06-19T06:19:28.646190Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009204,2023-07-28T09:31:55.087082+00:00,SITE,,8200,Australia/Perth
SITE|ffa89ad7-4dcd-4e2b-a69e-a8d9881d014a,SITE|ffa89ad7-4dcd-4e2b-a69e-a8d9881d014a,,FALSE,2023-06-29T00:11:13.687926Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009281,,SITE,,30000,Australia/Perth
SITE|e06bf72c-e6a1-481c-b5d4-a3de90d1c0f5,SITE|e06bf72c-e6a1-481c-b5d4-a3de90d1c0f5,,,2022-08-05T02:09:30.335009Z,,1,0,-26.4390917,133.281323,1,au.bom.site.068257,2023-06-27T06:10:53.185423+00:00,SITE,,99900,Australia/Sydney
SITE|ef7de192-48c3-40a3-827b-d95dab63472a,SITE|ef7de192-48c3-40a3-827b-d95dab63472a,,FALSE,2023-06-14T23:33:56.748211Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.040211,2023-07-17T14:43:27.637187+00:00,SITE,92,25000,Australia/Brisbane
SITE|0e191f1d-9656-4892-a3e3-98f0f5eab450,SITE|0e191f1d-9656-4892-a3e3-98f0f5eab450,,FALSE,2023-06-27T05:53:01.995532Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009256,,SITE,,20800,Australia/Perth
SITE|d2789b2b-c2f8-4b1b-bfde-5c51a2edb08b,SITE|d2789b2b-c2f8-4b1b-bfde-5c51a2edb08b,,FALSE,2023-06-15T02:33:02.761260Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,2023-07-19T15:34:35.068362+00:00,SITE,,39520,Australia/Perth
SITE|a4325bff-e48d-417f-9945-7c156befc0c8,SITE|a4325bff-e48d-417f-9945-7c156befc0c8,,,2022-12-09T06:08:13.900974Z,,,0,-26.4390917,133.281323,,au.bom.site.061055,2023-07-10T20:47:12.963075+00:00,SITE,81,95880,Australia/Sydney
SITE|3c4cbcdc-85c0-4762-8c8f-8730bf42b167,SITE|3c4cbcdc-85c0-4762-8c8f-8730bf42b167,,FALSE,2023-06-23T01:33:41.039649Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009172,,SITE,,25000,Australia/Perth
SITE|c425fe0e-05f6-4bfb-b30e-7418bb88dd85,SITE|c425fe0e-05f6-4bfb-b30e-7418bb88dd85,,,2022-02-09T01:25:35.228171Z,,,0,-26.4390917,133.281323,,au.bom.site.061055,2023-07-28T07:41:37.342727+00:00,SITE,28,50400,Australia/Sydney
SITE|e6972971-6b71-4d3e-b84f-5ae340a046e5,SITE|e6972971-6b71-4d3e-b84f-5ae340a046e5,,FALSE,2023-06-15T04:23:56.251773Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009977,2023-07-18T17:46:27.608902+00:00,SITE,107,82990,Australia/Perth
SITE|099acb07-b1db-417e-bd15-2a889400349a,SITE|099acb07-b1db-417e-bd15-2a889400349a,,,2022-06-17T04:37:09.123032Z,,1,0,-26.4390917,133.281323,1,au.bom.site.066194,2023-06-21T17:44:38.165797+00:00,SITE,75,15000,Australia/Sydney
SITE|e7e75a8e-f669-4f81-9903-fb43205fcc69,SITE|e7e75a8e-f669-4f81-9903-fb43205fcc69,,,2022-09-29T07:18:36.014644Z,,1,0,,,1,,2023-07-28T07:40:37.597456+00:00,SITE,70,551861,Australia/Sydney
SITE|30758a64-5a72-41ea-aa8c-7bcc27caa758,SITE|30758a64-5a72-41ea-aa8c-7bcc27caa758,,FALSE,2023-06-08T04:26:40.850862Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009172,2023-07-15T16:42:16.581525+00:00,SITE,108,4400,Australia/Perth
SITE|1ce7912d-49b9-4bc8-8b76-1d45a34cfbc1,SITE|1ce7912d-49b9-4bc8-8b76-1d45a34cfbc1,,,2023-01-19T05:53:58.080616Z,,,0,-26.4390917,133.281323,,au.bom.site.070351,2023-05-03T08:40:33.978307+00:00,SITE,76,293480,Australia/Sydney
SITE|5ec4aa34-5d6d-4ec7-9216-7c5495ac1917,SITE|5ec4aa34-5d6d-4ec7-9216-7c5495ac1917,,,2022-12-12T03:38:57.128349Z,,,,-26.4390917,133.281323,,au.bom.site.066037,,SITE,,0,Australia/Sydney
SITE|983d9e24-5341-4811-8435-74933fdda027,SITE|983d9e24-5341-4811-8435-74933fdda027,,,2023-02-01T05:56:14.946617Z,,,0,-26.4390917,133.281323,,au.bom.site.066214,2023-07-12T10:40:30.139718+00:00,SITE,94,30800,Australia/Sydney
SITE|a8982972-5e1e-4921-af55-34518e273e05,SITE|a8982972-5e1e-4921-af55-34518e273e05,,FALSE,2023-06-09T05:49:33.041840Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,2023-07-15T16:42:14.878066+00:00,SITE,81,20000,Australia/Perth
SITE|9a00e0aa-889d-44a1-8d08-2bfb30053bed,SITE|9a00e0aa-889d-44a1-8d08-2bfb30053bed,,,2022-02-09T01:30:28.397153Z,,,0,-26.4390917,133.281323,,au.bom.site.061412,,SITE,,138700,Australia/Sydney
SITE|5e12f6e6-16a1-49bb-b979-c16647a89972,SITE|5e12f6e6-16a1-49bb-b979-c16647a89972,,,2022-06-17T05:03:16.301998Z,,1,0,-26.4390917,133.281323,1,au.bom.site.066037,2023-06-22T06:43:24.560522+00:00,SITE,76,8580,Australia/Sydney
SITE|1da77cea-2566-433d-867c-911af5ca9e02,SITE|1da77cea-2566-433d-867c-911af5ca9e02,,FALSE,2023-06-23T00:15:16.465742Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009021,2023-07-28T11:44:04.890250+00:00,SITE,,39680,Australia/Perth
SITE|a6197c36-9021-4543-919c-02b468be067f,SITE|a6197c36-9021-4543-919c-02b468be067f,,,2022-11-15T22:21:08.056138Z,,,0,-26.4390917,133.281323,,au.bom.site.085099,2023-06-26T09:42:56.394042+00:00,SITE,74,99900,Australia/Melbourne
SITE|50287c5d-37de-4819-8d87-e0bb2ed8c47b,SITE|50287c5d-37de-4819-8d87-e0bb2ed8c47b,,,2023-01-24T03:21:20.091732Z,,,0,-26.4390917,133.281323,,au.bom.site.009281,2023-05-04T07:24:31.378016+00:00,SITE,,99970,Australia/Perth
SITE|a4f2c25a-cb5b-481a-8cfe-aa1d82fa5be2,SITE|a4f2c25a-cb5b-481a-8cfe-aa1d82fa5be2,,,2022-12-23T06:02:34.278270Z,,,0,-26.4390917,133.281323,,au.bom.site.061366,2023-05-02T15:46:26.013364+00:00,SITE,81,99970,Australia/Sydney
SITE|79d14368-2eb3-49b1-b035-545ad6441f56,SITE|79d14368-2eb3-49b1-b035-545ad6441f56,,FALSE,2023-06-13T05:14:22.373035Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.086388,2023-07-16T06:42:36.249630+00:00,SITE,103,10000,Australia/Melbourne
SITE|0bc87296-6d5b-4223-9d4b-25bbf9412bc6,SITE|0bc87296-6d5b-4223-9d4b-25bbf9412bc6,,,2022-09-29T06:55:29.455958Z,,1,0,,,1,,2023-07-28T07:40:44.256193+00:00,SITE,84,57600,Australia/Sydney
SITE|da258427-d12d-4c88-88a5-b438797a72b0,SITE|da258427-d12d-4c88-88a5-b438797a72b0,,,2022-02-09T00:41:50.186769Z,,,0,-26.4390917,133.281323,,au.bom.site.061055,,SITE,,6480,Australia/Sydney
SITE|dd16105c-01c8-4c42-be50-4942e7ce27bb,SITE|dd16105c-01c8-4c42-be50-4942e7ce27bb,,,2022-10-11T04:32:49.674009Z,,1,0,-26.4390917,133.281323,1,au.bom.site.048245,2023-07-28T06:40:46.083838+00:00,SITE,5,25300,Australia/Sydney
SITE|66700c47-acc2-4126-95d7-87b578d6f969,SITE|66700c47-acc2-4126-95d7-87b578d6f969,,,2022-09-29T06:06:28.643193Z,,1,0,,,1,,2023-07-28T07:40:55.552392+00:00,SITE,83,99820,Australia/Sydney
SITE|b8f0f487-d889-417c-8e9c-b101d424a8a3,SITE|b8f0f487-d889-417c-8e9c-b101d424a8a3,,FALSE,2023-06-19T05:53:11.209524Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.040842,2023-07-28T09:04:38.589900+00:00,SITE,,30000,Australia/Brisbane
SITE|0bc32cf4-b724-41c5-b261-b43389efd42b,SITE|0bc32cf4-b724-41c5-b261-b43389efd42b,,FALSE,2023-06-15T00:27:54.000898Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.031222,2023-07-17T16:43:09.258960+00:00,SITE,71,5000,Australia/Brisbane
SITE|5a63dba5-8233-42f8-8860-284f121072f1,SITE|5a63dba5-8233-42f8-8860-284f121072f1,,,2022-11-15T22:30:13.825781Z,,,0,-26.4390917,133.281323,,au.bom.site.068192,2023-06-26T11:45:16.190394+00:00,SITE,78,99960,Australia/Sydney
SITE|e7d8b619-386a-432f-984b-45f193cb0414,SITE|e7d8b619-386a-432f-984b-45f193cb0414,,FALSE,2023-06-28T23:41:37.556890Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.009225,,SITE,,99890,Australia/Perth
SITE|fb1479fd-5c09-4746-81a8-541b28af6a89,SITE|fb1479fd-5c09-4746-81a8-541b28af6a89,,,2022-06-17T03:56:22.179990Z,,1,0,-26.4390917,133.281323,1,au.bom.site.066214,2023-06-22T06:41:04.678480+00:00,SITE,69,9750,Australia/Sydney
SITE|cddbb8a9-a5b7-4e94-9ad6-5c29dde8c615,SITE|cddbb8a9-a5b7-4e94-9ad6-5c29dde8c615,,FALSE,2023-06-29T01:59:47.438415Z,FALSE,,0,-26.4390917,133.281323,,au.bom.site.040284,,SITE,,30000,Australia/Brisbane
SITE|7b673a18-2d67-4e1e-bedb-b303d13e4f67,SITE|7b673a18-2d67-4e1e-bedb-b303d13e4f67,,TRUE,2023-01-18T04:39:42.947297Z,,,0,-26.4390917,133.281323,,au.bom.site.023034,2023-06-26T07:42:18.787094+00:00,SITE,91,20550,Australia/Adelaide
