source,target,azimuth,createdAt,latitude,longitude,loss,manufacturerApi,nodeSort,nodeType,pvSizeWatt,siteId,tilt,weatherStationId
MNTR|D36U-90M0-XIHL-0QFU,MNTR|D36U-90M0-XIHL-0QFU,0,2022-09-19T11:24:09.940812Z,-26.4390917,133.281323,0.15,WATTWATCHERS,D36U-90M0-XIHL-0QFU,MNTR,20000,SITE|d0e84923-283d-4dde-a973-81331a214ac7,10,au.bom.site.066194
MNTR|1190208_1_2_1,MNTR|1190208_1_2_1,0,2023-02-02T23:27:16.499671Z,-26.4390917,133.281323,0.15,SUNGROW,1190208_1_2_1,MNTR,131870,SITE|517ebbb8-d963-4fb3-864d-e2b1aced33cb,10,au.bom.site.068239
MNTR|07d0fdfe-87a9-4ee3-a509-bb3bc3221504,MNTR|07d0fdfe-87a9-4ee3-a509-bb3bc3221504,0,2023-06-30T04:12:09.209976Z,-26.4390917,133.281323,0.15,FRONIUS,07d0fdfe-87a9-4ee3-a509-bb3bc3221504,MNTR,27000,SITE|945af129-a934-4de7-8d49-7834459c95ea,10,au.bom.site.087031
MNTR|0001c02a5825,MNTR|0001c02a5825,20,2021-09-10T02:44:34.456784Z,-26.4390917,133.281323,0.15,SWITCHDINV1,0001c02a5825,MNTR,24600,SITE|e3d4dc8e-716e-434f-84f4-b71b4d3dbd88,10,au.bom.site.066214
MNTR|44d2eb85-d02d-4be3-a2c7-a34c319c7515,MNTR|44d2eb85-d02d-4be3-a2c7-a34c319c7515,0,2023-01-24T05:09:14.934424Z,-26.4390917,133.281323,0.15,SMA,44d2eb85-d02d-4be3-a2c7-a34c319c7515,MNTR,61220,SITE|8c198108-bcd2-4cb6-aa36-df514ae53df1,10,au.bom.site.040093
MNTR|96ede357-e9d4-4608-995a-4140ab9e6435,MNTR|96ede357-e9d4-4608-995a-4140ab9e6435,0,2022-12-02T06:37:06.953659Z,-26.4390917,133.281323,0.15,SMA,96ede357-e9d4-4608-995a-4140ab9e6435,MNTR,95760,SITE|33814e7b-1cab-41d5-9ecc-80d8b13e53c0,10,au.bom.site.023013
MNTR|2e7630c6-b330-4da7-9b0e-5237f81c3a42,MNTR|2e7630c6-b330-4da7-9b0e-5237f81c3a42,0,2023-02-09T06:17:13.435236Z,-26.4390917,133.281323,0.15,SMA,2e7630c6-b330-4da7-9b0e-5237f81c3a42,MNTR,65450,SITE|43e50d09-d91b-4451-86fc-ac3049816b5b,10,au.bom.site.056018
MNTR|845bff1c-da03-4d09-b55e-8248ff8223c9,MNTR|845bff1c-da03-4d09-b55e-8248ff8223c9,0,2023-02-06T22:16:06.170883Z,-26.4390917,133.281323,0.15,SMA,845bff1c-da03-4d09-b55e-8248ff8223c9,MNTR,24960,SITE|ef426de8-ffd9-4846-944f-dec106b4b1b8,10,au.bom.site.023034
MNTR|7807074,MNTR|7807074,0,2022-11-18T04:38:19.730123Z,-26.4390917,133.281323,0.15,SMA,7807074,MNTR,63020,SITE|dc857a54-0ff7-42b2-8872-a5034c562a2c,10,au.bom.site.069139
MNTR|7E0CE42E-9C,MNTR|7E0CE42E-9C,0,2023-07-25T00:12:20.626711Z,-26.4390917,133.281323,0.15,SOLAREDGEV1,7E0CE42E-9C,MNTR,23000,SITE|a35a10e3-5718-4d73-b6e7-8905c1db8a9e,10,au.bom.site.074272
MNTR|fe548ae2-0531-4a01-9cd8-a6ab008e3a41,MNTR|fe548ae2-0531-4a01-9cd8-a6ab008e3a41,0,2023-07-03T04:15:56.791251Z,-26.4390917,133.281323,0.15,FRONIUS,fe548ae2-0531-4a01-9cd8-a6ab008e3a41,MNTR,12500,SITE|ae5b9dea-edac-4b17-b64a-fb0ecada42fd,10,au.bom.site.009225
MNTR|eb2707d1-f7c7-41eb-8b12-f9ce2bf8854f,MNTR|eb2707d1-f7c7-41eb-8b12-f9ce2bf8854f,0,2023-02-09T01:40:45.905203Z,-26.4390917,133.281323,0.15,SMA,eb2707d1-f7c7-41eb-8b12-f9ce2bf8854f,MNTR,27770,SITE|a389ff8b-fd83-456f-a0d4-0a525f9b9a24,10,au.bom.site.087184
MNTR|a1ef39ac-6153-4d91-b9c2-e0942d6e1535,MNTR|a1ef39ac-6153-4d91-b9c2-e0942d6e1535,0,2023-07-03T01:40:01.368049Z,-26.4390917,133.281323,0.15,FRONIUS,a1ef39ac-6153-4d91-b9c2-e0942d6e1535,MNTR,20000,SITE|4c860e4a-ec64-4a9e-9849-9af1f6065c4c,10,au.bom.site.009225
MNTR|5708439,MNTR|5708439,0,2022-12-08T05:19:16.688949Z,-26.4390917,133.281323,0.15,SMA,5708439,MNTR,28540,SITE|f7c95edc-00cb-41cb-ae0e-eae8ea787ec3,10,au.bom.site.023034
MNTR|6004045,MNTR|6004045,0,2023-02-09T05:18:53.322130Z,-26.4390917,133.281323,0.15,SMA,6004045,MNTR,27710,SITE|1e189edd-04a5-4d1c-aaa3-f4bbae91ee36,10,au.bom.site.009204
MNTR|25d48f9e-91b9-476f-ac5c-62d09964704c,MNTR|25d48f9e-91b9-476f-ac5c-62d09964704c,0,2022-11-03T01:04:35.852849Z,-26.4390917,133.281323,0.15,SMA,25d48f9e-91b9-476f-ac5c-62d09964704c,MNTR,17340,SITE|8984a61d-32c0-4fcf-9007-fd6f83586117,10,au.bom.site.063291
MNTR|3314223,MNTR|3314223,0,2022-11-30T03:54:07.076692Z,-26.4390917,133.281323,0.15,SMA,3314223,MNTR,24940,SITE|74584461-a390-4517-a004-b492c9656300,10,au.bom.site.086266
MNTR|15224d02-2069-4fd4-b950-2cab36bed480,MNTR|15224d02-2069-4fd4-b950-2cab36bed480,0,2023-01-24T05:23:12.389871Z,-26.4390917,133.281323,0.15,SMA,15224d02-2069-4fd4-b950-2cab36bed480,MNTR,27770,SITE|1982adb1-1f2f-47a4-820f-0dae49feeecf,10,au.bom.site.032040
MNTR|5b5e9800-9f46-4266-b5e3-9892b853730b,MNTR|5b5e9800-9f46-4266-b5e3-9892b853730b,0,2023-07-03T04:46:51.185270Z,-26.4390917,133.281323,0.15,FRONIUS,5b5e9800-9f46-4266-b5e3-9892b853730b,MNTR,11960,SITE|d5927cd5-f766-4b74-b841-9a8ba5711a2d,10,au.bom.site.009204
MNTR|Z7LN-OMVW-6Y2B-XZHE,MNTR|Z7LN-OMVW-6Y2B-XZHE,0,2022-08-26T01:21:08.791261Z,-26.4390917,133.281323,0.15,WATTWATCHERS,Z7LN-OMVW-6Y2B-XZHE,MNTR,28600,SITE|94b0ea0e-6e90-412d-b26d-3bbd44d5a8cf,10,au.bom.site.066037
MNTR|51a192ba-557a-4a03-9fe2-e08d89c92e00,MNTR|51a192ba-557a-4a03-9fe2-e08d89c92e00,0,2023-07-03T01:52:06.643242Z,-26.4390917,133.281323,0.15,FRONIUS,51a192ba-557a-4a03-9fe2-e08d89c92e00,MNTR,15000,SITE|e4c39304-37e6-4ca8-ad39-4a767dfbfc1b,10,au.bom.site.009021
MNTR|33e9bed3-76f4-438e-a89e-d4f6b6d52c4e,MNTR|33e9bed3-76f4-438e-a89e-d4f6b6d52c4e,0,2023-02-09T05:16:07.656886Z,-26.4390917,133.281323,0.15,SMA,33e9bed3-76f4-438e-a89e-d4f6b6d52c4e,MNTR,27770,SITE|d7558493-4d88-4f68-b9c4-b018432ed43c,10,au.bom.site.009053
MNTR|987654327,MNTR|987654327,0,2022-07-26T05:34:22.372083Z,-26.4390917,133.281323,0.15,SMA,987654327,MNTR,99460,SITE|5c47e2d1-6ba6-47ba-ab74-aa034a4936ac,10,au.bom.site.066214
MNTR|31a7fb16-1c2e-40ff-b945-191359a563bc,MNTR|31a7fb16-1c2e-40ff-b945-191359a563bc,0,2023-07-03T04:39:55.050566Z,-26.4390917,133.281323,0.15,FRONIUS,31a7fb16-1c2e-40ff-b945-191359a563bc,MNTR,25000,SITE|036a4602-b41f-47fe-b8d3-9304b41461c3,10,au.bom.site.009225
MNTR|14117b95-dae9-4731-82b8-ad8700494d7d,MNTR|14117b95-dae9-4731-82b8-ad8700494d7d,0,2023-06-30T04:57:47.500899Z,-26.4390917,133.281323,0.15,FRONIUS,14117b95-dae9-4731-82b8-ad8700494d7d,MNTR,6300,SITE|94aa5fb9-84e2-4d50-9958-423fb9bc12c8,10,au.bom.site.081124
MNTR|0c009e95-d6ff-4bb1-ab5c-6933fd29aff4,MNTR|0c009e95-d6ff-4bb1-ab5c-6933fd29aff4,0,2023-06-30T06:21:38.300679Z,-26.4390917,133.281323,0.15,FRONIUS,0c009e95-d6ff-4bb1-ab5c-6933fd29aff4,MNTR,12500,SITE|cf1103c7-05e7-4d3a-b605-620a0d1a40d3,10,au.bom.site.009172
MNTR|44e34751-064c-4626-9a29-aefa00173370,MNTR|44e34751-064c-4626-9a29-aefa00173370,0,2023-06-30T05:00:13.479396Z,-26.4390917,133.281323,0.15,FRONIUS,44e34751-064c-4626-9a29-aefa00173370,MNTR,19920,SITE|7dbae02c-3755-45e0-b963-67e4a352e248,10,au.bom.site.086282
MNTR|5306018,MNTR|5306018,0,2023-02-09T05:31:04.452164Z,-26.4390917,133.281323,0.15,SMA,5306018,MNTR,27770,SITE|8bbe50e2-655a-4786-ae2b-2229c8bb2905,10,au.bom.site.009172
MNTR|906f9675-ce27-43b8-a27c-740a510f3cc4,MNTR|906f9675-ce27-43b8-a27c-740a510f3cc4,0,2023-01-24T04:58:58.380354Z,-26.4390917,133.281323,0.15,SMA,906f9675-ce27-43b8-a27c-740a510f3cc4,MNTR,61940,SITE|7fa5d3b0-5c8b-40e0-a96e-ce25677083d5,10,au.bom.site.014932
MNTR|d2dd1614-511a-40fc-b925-d8ec5c01b241,MNTR|d2dd1614-511a-40fc-b925-d8ec5c01b241,0,2023-07-03T05:21:53.106987Z,-26.4390917,133.281323,0.15,FRONIUS,d2dd1614-511a-40fc-b925-d8ec5c01b241,MNTR,5000,SITE|7a2c86c2-09f1-4751-bc53-cb257c20551e,10,au.bom.site.009172
MNTR|fcb87374-161f-448c-9af3-e6a5456723c0,MNTR|fcb87374-161f-448c-9af3-e6a5456723c0,0,2023-02-06T05:32:52.060030Z,-26.4390917,133.281323,0.15,SMA,fcb87374-161f-448c-9af3-e6a5456723c0,MNTR,61180,SITE|b1eec4a5-8f9d-45d3-aac8-db26df309acf,10,au.bom.site.023034
MNTR|def6391c-83d5-43b3-9557-dfdc538e9316,MNTR|def6391c-83d5-43b3-9557-dfdc538e9316,0,2023-07-03T00:42:59.631145Z,-26.4390917,133.281323,0.15,FRONIUS,def6391c-83d5-43b3-9557-dfdc538e9316,MNTR,27000,SITE|c62bba2b-9ee1-4406-be74-6d24d80028cc,10,au.bom.site.009215
MNTR|8336807,MNTR|8336807,0,2022-11-22T06:44:07.925174Z,-26.4390917,133.281323,0.15,SMA,8336807,MNTR,99900,SITE|85b11a62-fab9-43d0-9572-be4e90da2f9e,10,au.bom.site.063291
MNTR|6923648e-16e0-43a6-b630-31138292836b,MNTR|6923648e-16e0-43a6-b630-31138292836b,0,2023-02-23T05:24:50.241789Z,-26.4390917,133.281323,0.15,FRONIUS,6923648e-16e0-43a6-b630-31138292836b,MNTR,17500,SITE|32b26b13-f05c-4a4e-b2b3-74ffa44ba8a3,10,au.bom.site.075041
MNTR|be8f319e-3487-40ab-9b8f-a8face2207d0,MNTR|be8f319e-3487-40ab-9b8f-a8face2207d0,0,2023-07-03T05:19:31.135590Z,-26.4390917,133.281323,0.15,FRONIUS,be8f319e-3487-40ab-9b8f-a8face2207d0,MNTR,15000,SITE|b6965051-11c2-45a6-99b9-a6b238f69f1d,10,au.bom.site.009225
MNTR|798a012c-fcbd-4530-90bf-caf6e2eec31e,MNTR|798a012c-fcbd-4530-90bf-caf6e2eec31e,0,2023-02-09T05:49:00.395817Z,-26.4390917,133.281323,0.15,SMA,798a012c-fcbd-4530-90bf-caf6e2eec31e,MNTR,27770,SITE|03b9ef92-436c-43fa-800c-73831660cf54,10,au.bom.site.008315
